time,speed,step_frequency,heart_rate
2025-07-15 22:46:35.259138,0.096201028,129,69
2025-07-15 22:46:37.321699,0.06173328,124,64
2025-07-15 22:46:39.384117,0.036525524,119,67
2025-07-15 22:46:41.446988,0.047328848,120,51
2025-07-15 22:46:43.509527,0.038068856,121,69
2025-07-15 22:46:45.571688,0.039097744,122,70
2025-07-15 22:46:47.634844,0.032924416,123,66
2025-07-15 22:46:49.697215,0.020063316,124,90
2025-07-15 22:46:51.759793,0.029837752,125,91
2025-07-15 22:46:53.822030,0.060189948,126,92
2025-07-15 22:46:55.884975,0.040641076,127,91
2025-07-15 22:46:57.947555,0.013375544,128,90
2025-07-15 22:47:00.009790,0.0226355359999999,129,89
2025-07-15 22:47:02.072524,0.037039968,130,89
2025-07-15 22:47:04.134861,0.073051048,136,90
2025-07-15 22:47:06.197352,0.092085476,142,91
2025-07-15 22:47:08.259983,0.063276612,142,92
2025-07-15 22:47:10.322403,0.086941036,148,92
2025-07-15 22:47:12.385328,0.012346656,148,92
2025-07-15 22:47:14.448165,0.112663236,148,93
2025-07-15 22:47:16.510418,0.139928768,149,93
2025-07-15 22:47:18.572639,0.153818756,150,93
2025-07-15 22:47:20.635104,0.103917688,151,92
2025-07-15 22:47:22.698082,0.149703204,152,92
2025-07-15 22:47:24.760625,0.237158684,147,93
2025-07-15 22:47:26.822893,0.22121092,148,93
2025-07-15 22:47:28.885474,0.094657696,147,92
2025-07-15 22:47:30.948298,0.029323308,147,92
2025-07-15 22:47:33.010478,0.096715472,147,92
2025-07-15 22:47:35.072991,0.060189948,142,93
2025-07-15 22:47:37.135577,0.067392164,142,93
2025-07-15 22:47:39.198462,0.062762168,136,92
2025-07-15 22:47:41.261063,0.065334388,130,92
2025-07-15 22:47:43.323583,0.05658884,124,91
2025-07-15 22:47:45.386024,0.014918876,118,90
2025-07-15 22:47:47.448716,0.009259992,112,90
2025-07-15 22:47:49.511269,0.042698852,106,89
2025-07-15 22:47:51.573486,0.040641076,100,90
2025-07-15 22:47:53.636176,0.02314998,88,91
2025-07-15 22:47:55.698960,0.019548872,82,93
2025-07-15 22:47:57.761449,0.081282152,76,95
2025-07-15 22:47:59.823710,0.056074396,70,95
2025-07-15 22:48:01.886749,0.023664424,64,94
2025-07-15 22:48:03.948929,0.057103284,58,93
2025-07-15 22:48:06.011383,0.029323308,52,92
2025-07-15 22:48:08.074314,0.046814404,46,92
2025-07-15 22:48:10.136601,0.1214087839999999,40,93
2025-07-15 22:48:12.199404,0.071507716,34,94
2025-07-15 22:48:14.262109,0.100831024,29,93
2025-07-15 22:48:16.324519,0.083339928,25,92
2025-07-15 22:48:18.386655,0.0452710719999999,24,91
2025-07-15 22:48:20.449582,0.060189948,26,90
2025-07-15 22:48:22.511775,0.114206568,21,89
2025-07-15 22:48:24.574709,0.033953304,18,89
2025-07-15 22:48:26.637309,0.0257222,15,89
2025-07-15 22:48:28.699418,0.014404432,17,90
2025-07-15 22:48:30.762401,0.024178868,17,91
2025-07-15 22:48:32.824591,0.013889988,17,92
2025-07-15 22:48:34.887453,0.03601108,19,93
2025-07-15 22:48:36.949607,0.0375544119999999,19,91
2025-07-15 22:48:39.012572,0.06944994,19,90
2025-07-15 22:48:41.075122,0.058132172,20,89
2025-07-15 22:48:43.137455,0.05658884,25,89
2025-07-15 22:48:45.200269,0.107518796,25,90
2025-07-15 22:48:47.262788,0.053502176,30,93
2025-07-15 22:48:49.325069,0.094657696,35,93
2025-07-15 22:48:51.387621,0.0375544119999999,40,92
2025-07-15 22:48:53.450064,0.048357736,45,90
2025-07-15 22:48:55.513251,0.03343886,50,88
2025-07-15 22:48:57.575622,0.03343886,55,88
2025-07-15 22:48:59.637905,0.05401662,55,89
2025-07-15 22:49:01.700432,0.058132172,55,89
2025-07-15 22:49:03.763311,0.043213296,55,90
2025-07-15 22:49:05.825807,0.033953304,55,89
2025-07-15 22:49:07.888391,0.04887218,55,89
2025-07-15 22:49:09.988036,0.031381084,56,90
2025-07-15 22:49:12.050577,0.080767708,54,91
2025-07-15 22:49:14.113282,0.049386624,49,91
2025-07-15 22:49:16.176168,0.167708744,47,91
2025-07-15 22:49:18.238775,0.09259992,47,91
2025-07-15 22:49:20.300851,0.155876532,47,92
2025-07-15 22:49:22.363742,0.184685396,45,91
2025-07-15 22:49:24.426290,0.16204986,44,91
2025-07-15 22:49:26.488464,0.110091016,46,91
2025-07-15 22:49:28.550850,0.1815987319999999,48,90
2025-07-15 22:49:30.613682,0.880728128,48,92
2025-07-15 22:49:32.676491,0.292204192,48,93
2025-07-15 22:49:34.738695,0.135298772,49,94
2025-07-15 22:49:36.801271,0.086941036,50,94
2025-07-15 22:49:38.863743,0.058646616,47,95
2025-07-15 22:49:40.926411,0.099802136,47,95
2025-07-15 22:49:42.989368,0.03343886,42,94
2025-07-15 22:49:45.051466,0.101859912,37,93
2025-07-15 22:49:47.151666,0.024693312,32,92
2025-07-15 22:49:49.214393,0.091571032,27,93
2025-07-15 22:49:51.276993,0.073565492,22,94
2025-07-15 22:49:53.339143,0.147130984,17,93
2025-07-15 22:49:55.439437,0.438820732,17,92
2025-07-15 22:49:57.501753,0.715591604,17,90
2025-07-15 22:49:59.564540,0.466600708,17,89
2025-07-15 22:50:01.627259,0.343134148,17,89
2025-07-15 22:50:03.689946,0.148674316,17,90
