time,heart_rate
2025-07-15 22:32:30.982400,74
2025-07-15 22:32:32.048736,74
2025-07-15 22:32:32.050951,74
2025-07-15 22:32:33.138080,74
2025-07-15 22:32:33.139621,74
2025-07-15 22:32:34.111012,74
2025-07-15 22:32:34.112955,74
2025-07-15 22:32:35.142145,75
2025-07-15 22:32:35.144133,75
2025-07-15 22:32:36.211188,75
2025-07-15 22:32:36.213364,75
2025-07-15 22:32:37.282793,75
2025-07-15 22:32:37.284230,75
2025-07-15 22:32:38.273268,75
2025-07-15 22:32:38.275362,75
2025-07-15 22:32:39.304977,76
2025-07-15 22:32:39.307722,76
2025-07-15 22:32:40.336196,77
2025-07-15 22:32:40.338508,77
2025-07-15 22:32:41.367042,77
2025-07-15 22:32:41.369335,77
2025-07-15 22:32:42.398211,75
2025-07-15 22:32:42.400408,75
2025-07-15 22:32:43.429509,74
2025-07-15 22:32:43.432108,74
2025-07-15 22:32:44.461054,72
2025-07-15 22:32:44.463201,72
2025-07-15 22:32:45.492240,71
2025-07-15 22:32:45.493996,71
2025-07-15 22:32:46.523363,70
2025-07-15 22:32:46.525274,70
2025-07-15 22:32:47.554637,68
2025-07-15 22:32:47.556677,68
2025-07-15 22:32:48.586140,67
2025-07-15 22:32:48.588217,67
2025-07-15 22:32:49.617684,67
2025-07-15 22:32:49.619869,67
2025-07-15 22:32:50.648655,67
2025-07-15 22:32:50.651007,67
2025-07-15 22:32:51.679988,68
2025-07-15 22:32:51.682132,68
2025-07-15 22:32:52.711276,69
2025-07-15 22:32:52.713118,69
2025-07-15 22:32:53.742137,71
2025-07-15 22:32:53.749150,71
2025-07-15 22:32:54.773803,71
2025-07-15 22:32:54.775753,71
2025-07-15 22:32:55.804894,72
2025-07-15 22:32:55.807044,72
2025-07-15 22:32:56.835973,72
2025-07-15 22:32:56.837892,72
2025-07-15 22:32:57.867320,72
2025-07-15 22:32:57.869180,72
2025-07-15 22:32:58.898413,72
2025-07-15 22:32:58.900419,72
2025-07-15 22:32:59.929680,72
2025-07-15 22:32:59.931676,72
2025-07-15 22:33:00.961573,72
2025-07-15 22:33:00.963402,72
2025-07-15 22:33:01.992463,73
2025-07-15 22:33:01.994436,73
2025-07-15 22:33:03.023700,74
2025-07-15 22:33:03.025768,74
2025-07-15 22:33:04.055549,75
2025-07-15 22:33:04.057834,75
2025-07-15 22:33:05.086465,75
2025-07-15 22:33:05.088300,75
2025-07-15 22:33:06.117657,75
2025-07-15 22:33:06.119730,75
2025-07-15 22:33:07.149234,75
2025-07-15 22:33:07.151653,75
2025-07-15 22:33:08.182598,75
2025-07-15 22:33:08.184030,75
2025-07-15 22:33:09.211203,74
2025-07-15 22:33:09.213044,74
2025-07-15 22:33:10.242378,73
2025-07-15 22:33:10.244215,73
2025-07-15 22:33:11.273696,72
2025-07-15 22:33:11.275713,72
2025-07-15 22:33:12.304966,71
2025-07-15 22:33:12.306884,71
2025-07-15 22:33:13.338745,71
2025-07-15 22:33:13.340236,71
2025-07-15 22:33:14.368001,73
2025-07-15 22:33:14.369992,73
2025-07-15 22:33:15.399391,73
2025-07-15 22:33:15.401444,73
2025-07-15 22:33:16.430138,73
2025-07-15 22:33:16.432286,73
2025-07-15 22:33:17.461587,73
2025-07-15 22:33:17.463354,73
2025-07-15 22:33:18.493012,72
2025-07-15 22:33:18.495573,72
2025-07-15 22:33:19.524034,71
2025-07-15 22:33:19.526321,71
2025-07-15 22:33:20.555135,70
2025-07-15 22:33:20.557396,70
2025-07-15 22:33:21.586725,69
2025-07-15 22:33:21.589038,69
2025-07-15 22:33:22.617759,67
2025-07-15 22:33:22.620147,67
2025-07-15 22:33:23.648802,64
2025-07-15 22:33:23.650697,64
2025-07-15 22:33:24.680041,63
2025-07-15 22:33:24.682102,63
2025-07-15 22:33:25.711767,63
2025-07-15 22:33:25.713847,63
2025-07-15 22:33:26.743169,62
2025-07-15 22:33:26.745200,62
2025-07-15 22:33:27.774827,63
2025-07-15 22:33:27.777066,63
2025-07-15 22:33:28.805503,64
2025-07-15 22:33:28.807974,64
2025-07-15 22:33:29.836697,65
2025-07-15 22:33:29.838585,65
2025-07-15 22:33:30.867704,65
2025-07-15 22:33:30.869561,65
2025-07-15 22:33:31.898884,66
2025-07-15 22:33:31.900861,66
2025-07-15 22:33:32.930402,66
2025-07-15 22:33:32.932423,66
2025-07-15 22:33:33.999058,66
2025-07-15 22:33:34.001310,66
2025-07-15 22:33:35.100117,67
2025-07-15 22:33:35.105590,67
2025-07-15 22:33:36.061457,67
2025-07-15 22:33:36.063424,67
2025-07-15 22:33:37.092744,67
2025-07-15 22:33:37.094654,67
2025-07-15 22:33:38.124283,66
2025-07-15 22:33:38.126239,66
2025-07-15 22:33:39.155535,67
2025-07-15 22:33:39.157522,67
2025-07-15 22:33:40.186535,67
2025-07-15 22:33:40.188551,67
2025-07-15 22:33:41.217760,68
2025-07-15 22:33:41.220563,68
2025-07-15 22:33:42.249102,68
2025-07-15 22:33:42.251298,68
2025-07-15 22:33:43.280575,68
2025-07-15 22:33:43.282645,68
2025-07-15 22:33:44.312054,68
2025-07-15 22:33:44.314251,68
2025-07-15 22:33:45.343098,67
2025-07-15 22:33:45.345304,67
2025-07-15 22:33:46.374066,67
2025-07-15 22:33:46.375947,67
2025-07-15 22:33:47.405375,67
2025-07-15 22:33:47.407758,67
2025-07-15 22:33:48.454865,66
2025-07-15 22:33:48.457351,66
2025-07-15 22:33:49.467986,67
2025-07-15 22:33:49.470237,67
2025-07-15 22:33:50.499145,66
2025-07-15 22:33:50.501501,66
2025-07-15 22:33:51.530761,66
2025-07-15 22:33:51.532991,66
2025-07-15 22:33:52.561714,67
2025-07-15 22:33:52.564133,67
2025-07-15 22:33:53.593185,68
2025-07-15 22:33:53.595376,68
2025-07-15 22:33:54.624211,69
2025-07-15 22:33:54.626573,69
2025-07-15 22:33:55.655916,70
2025-07-15 22:33:55.658117,70
2025-07-15 22:33:56.687109,71
2025-07-15 22:33:56.688976,71
2025-07-15 22:33:57.718116,72
2025-07-15 22:33:57.719963,72
2025-07-15 22:33:58.749234,73
2025-07-15 22:33:58.751112,73
2025-07-15 22:33:59.781013,73
2025-07-15 22:33:59.782883,73
2025-07-15 22:34:00.849491,75
2025-07-15 22:34:00.851433,75
2025-07-15 22:34:01.924002,76
2025-07-15 22:34:01.925564,76
2025-07-15 22:34:02.912090,77
2025-07-15 22:34:02.913950,77
2025-07-15 22:34:03.943232,77
2025-07-15 22:34:03.945390,77
2025-07-15 22:34:05.012175,78
2025-07-15 22:34:05.014101,78
2025-07-15 22:34:06.101894,80
2025-07-15 22:34:06.103677,80
2025-07-15 22:34:07.074816,81
2025-07-15 22:34:07.077209,81
2025-07-15 22:34:08.105643,82
2025-07-15 22:34:08.107948,82
2025-07-15 22:34:09.137336,84
2025-07-15 22:34:09.139317,84
2025-07-15 22:34:10.168569,86
2025-07-15 22:34:10.170657,86
2025-07-15 22:34:11.199622,87
2025-07-15 22:34:11.201917,87
2025-07-15 22:34:12.231250,89
2025-07-15 22:34:12.233201,89
2025-07-15 22:34:13.262132,91
2025-07-15 22:34:13.264182,91
2025-07-15 22:34:14.295984,92
2025-07-15 22:34:14.297420,92
2025-07-15 22:34:15.324979,94
2025-07-15 22:34:15.327297,94
2025-07-15 22:34:16.355873,95
2025-07-15 22:34:16.357910,95
2025-07-15 22:34:17.387612,96
2025-07-15 22:34:17.389525,96
2025-07-15 22:34:18.418678,97
2025-07-15 22:34:18.420613,97
2025-07-15 22:34:19.450023,96
2025-07-15 22:34:19.451900,96
2025-07-15 22:34:20.481109,96
2025-07-15 22:34:20.483656,96
2025-07-15 22:34:21.512708,93
2025-07-15 22:34:21.514788,93
2025-07-15 22:34:22.543716,91
2025-07-15 22:34:22.545556,91
2025-07-15 22:34:23.575066,89
2025-07-15 22:34:23.576906,89
2025-07-15 22:34:24.606228,86
2025-07-15 22:34:24.608393,86
2025-07-15 22:34:25.637194,83
2025-07-15 22:34:25.639231,83
2025-07-15 22:34:26.668436,80
2025-07-15 22:34:26.674784,80
2025-07-15 22:34:27.700415,77
2025-07-15 22:34:27.703181,77
2025-07-15 22:34:28.731112,75
2025-07-15 22:34:28.733193,75
2025-07-15 22:34:29.762334,74
2025-07-15 22:34:29.764411,74
2025-07-15 22:34:30.793920,74
2025-07-15 22:34:30.795834,74
2025-07-15 22:34:31.825043,74
2025-07-15 22:34:31.826920,74
2025-07-15 22:34:32.856124,74
2025-07-15 22:34:32.858087,74
2025-07-15 22:34:33.887325,75
2025-07-15 22:34:33.889308,75
2025-07-15 22:34:34.918810,75
2025-07-15 22:34:34.921357,75
2025-07-15 22:34:35.950095,74
2025-07-15 22:34:35.951965,74
2025-07-15 22:34:36.981582,74
2025-07-15 22:34:36.983377,74
2025-07-15 22:34:38.012788,74
2025-07-15 22:34:38.015180,74
2025-07-15 22:34:39.043753,74
2025-07-15 22:34:39.045586,74
2025-07-15 22:34:40.075265,74
2025-07-15 22:34:40.077459,74
2025-07-15 22:34:41.106157,74
2025-07-15 22:34:41.108094,74
2025-07-15 22:34:42.137823,74
2025-07-15 22:34:42.140040,74
2025-07-15 22:34:43.169104,73
2025-07-15 22:34:43.171728,73
2025-07-15 22:34:44.200019,73
2025-07-15 22:34:44.201992,73
2025-07-15 22:34:45.231826,72
2025-07-15 22:34:45.234216,72
2025-07-15 22:34:46.263610,72
2025-07-15 22:34:46.265991,72
2025-07-15 22:34:47.293896,71
2025-07-15 22:34:47.300294,71
2025-07-15 22:34:48.325211,70
2025-07-15 22:34:48.327192,70
2025-07-15 22:34:49.356483,69
2025-07-15 22:34:49.358312,69
2025-07-15 22:34:50.388180,71
2025-07-15 22:34:50.390913,71
2025-07-15 22:34:51.421705,72
2025-07-15 22:34:51.423277,72
2025-07-15 22:34:52.450164,75
2025-07-15 22:34:52.452114,75
2025-07-15 22:34:53.481370,76
2025-07-15 22:34:53.483398,76
2025-07-15 22:34:54.512817,79
2025-07-15 22:34:54.515208,79
2025-07-15 22:34:55.544047,81
2025-07-15 22:34:55.546059,81
2025-07-15 22:34:56.575411,81
2025-07-15 22:34:56.577173,81
2025-07-15 22:34:57.606586,81
2025-07-15 22:34:57.608731,81
2025-07-15 22:34:58.638355,81
2025-07-15 22:34:58.640227,81
2025-07-15 22:34:59.669413,79
2025-07-15 22:34:59.671312,79
2025-07-15 22:35:00.700425,77
2025-07-15 22:35:00.702453,77
2025-07-15 22:35:01.731678,74
2025-07-15 22:35:01.733614,74
2025-07-15 22:35:02.762967,72
2025-07-15 22:35:02.765087,72
2025-07-15 22:35:03.794171,68
2025-07-15 22:35:03.796590,68
2025-07-15 22:35:04.826199,67
2025-07-15 22:35:04.828767,67
2025-07-15 22:35:05.856825,66
2025-07-15 22:35:05.858736,66
2025-07-15 22:35:06.888058,64
2025-07-15 22:35:06.890880,64
2025-07-15 22:35:07.919449,64
2025-07-15 22:35:07.921274,64
2025-07-15 22:35:08.950461,64
2025-07-15 22:35:08.952545,64
2025-07-15 22:35:09.982145,65
2025-07-15 22:35:09.984250,65
2025-07-15 22:35:11.013417,66
2025-07-15 22:35:11.015725,66
2025-07-15 22:35:12.044306,66
2025-07-15 22:35:12.046271,66
2025-07-15 22:35:13.075558,68
2025-07-15 22:35:13.077595,68
2025-07-15 22:35:14.106773,69
2025-07-15 22:35:14.109036,69
2025-07-15 22:35:15.138128,70
2025-07-15 22:35:15.140536,70
2025-07-15 22:35:16.169665,72
2025-07-15 22:35:16.172330,72
2025-07-15 22:35:17.201289,72
2025-07-15 22:35:17.203328,72
2025-07-15 22:35:18.231986,73
2025-07-15 22:35:18.233941,73
2025-07-15 22:35:19.263212,73
2025-07-15 22:35:19.265177,73
2025-07-15 22:35:20.294361,73
2025-07-15 22:35:20.297408,73
2025-07-15 22:35:21.325826,73
2025-07-15 22:35:21.327893,73
2025-07-15 22:35:22.357173,73
2025-07-15 22:35:22.359294,73
2025-07-15 22:35:23.388239,73
2025-07-15 22:35:23.390185,73
2025-07-15 22:35:24.420173,73
2025-07-15 22:35:24.422249,73
2025-07-15 22:35:25.450675,73
2025-07-15 22:35:25.452561,73
2025-07-15 22:35:26.482001,73
2025-07-15 22:35:26.483957,73
2025-07-15 22:35:27.513916,73
2025-07-15 22:35:27.516045,73
2025-07-15 22:35:28.545065,73
2025-07-15 22:35:28.547162,73
2025-07-15 22:35:29.575947,74
2025-07-15 22:35:29.578453,74
2025-07-15 22:35:30.607302,74
2025-07-15 22:35:30.609338,74
2025-07-15 22:35:31.638357,74
2025-07-15 22:35:31.640554,74
2025-07-15 22:35:32.669592,74
2025-07-15 22:35:32.671706,74
2025-07-15 22:35:33.700902,75
2025-07-15 22:35:33.702903,75
2025-07-15 22:35:34.732392,75
2025-07-15 22:35:34.734802,75
2025-07-15 22:35:35.763344,76
2025-07-15 22:35:35.765276,76
2025-07-15 22:35:36.794685,76
2025-07-15 22:35:36.796567,76
2025-07-15 22:35:37.825726,77
2025-07-15 22:35:37.827745,77
2025-07-15 22:35:38.857013,77
2025-07-15 22:35:38.859056,77
2025-07-15 22:35:39.888514,77
2025-07-15 22:35:39.890528,77
2025-07-15 22:35:40.922399,77
2025-07-15 22:35:40.923965,77
2025-07-15 22:35:41.951366,77
2025-07-15 22:35:41.953689,77
2025-07-15 22:35:42.982801,77
2025-07-15 22:35:42.985169,77
2025-07-15 22:35:44.013627,77
2025-07-15 22:35:44.015687,77
2025-07-15 22:35:45.044885,76
2025-07-15 22:35:45.047041,76
2025-07-15 22:35:46.076378,76
2025-07-15 22:35:46.078480,76
2025-07-15 22:35:47.107422,76
2025-07-15 22:35:47.109484,76
2025-07-15 22:35:48.139024,76
2025-07-15 22:35:48.141012,76
2025-07-15 22:35:49.169852,76
2025-07-15 22:35:49.171836,76
2025-07-15 22:35:50.201484,76
2025-07-15 22:35:50.203443,76
2025-07-15 22:35:51.232843,76
2025-07-15 22:35:51.235805,76
2025-07-15 22:35:52.264029,76
2025-07-15 22:35:52.266210,76
2025-07-15 22:35:53.295472,76
2025-07-15 22:35:53.297687,76
2025-07-15 22:35:54.326403,76
2025-07-15 22:35:54.328384,76
2025-07-15 22:35:55.357553,76
2025-07-15 22:35:55.359700,76
2025-07-15 22:35:56.389106,75
2025-07-15 22:35:56.391217,75
2025-07-15 22:35:57.420597,75
2025-07-15 22:35:57.422549,75
2025-07-15 22:35:58.451400,75
2025-07-15 22:35:58.453828,75
2025-07-15 22:35:59.482810,74
2025-07-15 22:35:59.484906,74
2025-07-15 22:36:00.513863,74
2025-07-15 22:36:00.515917,74
2025-07-15 22:36:01.544902,74
2025-07-15 22:36:01.546851,74
2025-07-15 22:36:02.576349,75
2025-07-15 22:36:02.578073,75
2025-07-15 22:36:03.607616,75
2025-07-15 22:36:03.609625,75
2025-07-15 22:36:04.639004,75
2025-07-15 22:36:04.641237,75
2025-07-15 22:36:05.669921,76
2025-07-15 22:36:05.671860,76
2025-07-15 22:36:06.701445,76
2025-07-15 22:36:06.703605,76
2025-07-15 22:36:07.732950,75
2025-07-15 22:36:07.735023,75
2025-07-15 22:36:08.764396,76
2025-07-15 22:36:08.766367,76
2025-07-15 22:36:09.795579,85
2025-07-15 22:36:09.797532,85
2025-07-15 22:36:10.826586,92
2025-07-15 22:36:10.828513,92
2025-07-15 22:36:11.857792,95
2025-07-15 22:36:11.859630,95
2025-07-15 22:36:12.888800,99
2025-07-15 22:36:12.890973,99
2025-07-15 22:36:13.920219,106
2025-07-15 22:36:13.922033,106
2025-07-15 22:36:14.951352,108
2025-07-15 22:36:14.953099,108
2025-07-15 22:36:15.982665,111
2025-07-15 22:36:15.985243,111
2025-07-15 22:36:17.013928,116
2025-07-15 22:36:17.016062,116
2025-07-15 22:36:18.045587,124
2025-07-15 22:36:18.047592,124
2025-07-15 22:36:19.077042,124
2025-07-15 22:36:19.079363,124
2025-07-15 22:36:20.108279,115
2025-07-15 22:36:20.110545,115
2025-07-15 22:36:21.139468,117
2025-07-15 22:36:21.141610,117
2025-07-15 22:36:22.170742,117
2025-07-15 22:36:22.177124,117
2025-07-15 22:36:23.239676,113
2025-07-15 22:36:23.241766,113
2025-07-15 22:36:24.329116,111
2025-07-15 22:36:24.330766,111
2025-07-15 22:36:25.302350,112
2025-07-15 22:36:25.304866,112
2025-07-15 22:36:26.333112,112
2025-07-15 22:36:26.335103,112
2025-07-15 22:36:27.364639,110
2025-07-15 22:36:27.366622,110
2025-07-15 22:36:28.395689,112
2025-07-15 22:36:28.398551,112
2025-07-15 22:36:29.429913,115
2025-07-15 22:36:29.432084,115
2025-07-15 22:36:30.458202,117
2025-07-15 22:36:30.460466,117
2025-07-15 22:36:31.489426,118
2025-07-15 22:36:31.491722,118
2025-07-15 22:36:32.520902,121
2025-07-15 22:36:32.522792,121
2025-07-15 22:36:33.552765,121
2025-07-15 22:36:33.555570,121
2025-07-15 22:36:34.583378,125
2025-07-15 22:36:34.585500,125
2025-07-15 22:36:35.614445,129
2025-07-15 22:36:35.617671,129
2025-07-15 22:36:36.646434,133
2025-07-15 22:36:36.648920,133
2025-07-15 22:36:37.677981,132
2025-07-15 22:36:37.680759,132
2025-07-15 22:36:38.708272,135
2025-07-15 22:36:38.710497,135
2025-07-15 22:36:39.740202,138
2025-07-15 22:36:39.742504,138
2025-07-15 22:36:40.771462,140
2025-07-15 22:36:40.773530,140
2025-07-15 22:36:41.839730,147
2025-07-15 22:36:41.841757,147
2025-07-15 22:36:42.929677,147
2025-07-15 22:36:42.931259,147
2025-07-15 22:36:43.902821,152
2025-07-15 22:36:43.904672,152
2025-07-15 22:36:44.933939,152
2025-07-15 22:36:44.936428,152
2025-07-15 22:36:45.964886,146
2025-07-15 22:36:45.967394,146
2025-07-15 22:36:46.996142,147
2025-07-15 22:36:46.998733,147
2025-07-15 22:36:48.027639,145
2025-07-15 22:36:48.030541,145
2025-07-15 22:36:49.058640,141
2025-07-15 22:36:49.060627,141
2025-07-15 22:36:50.127614,139
2025-07-15 22:36:50.129604,139
2025-07-15 22:36:51.217415,138
2025-07-15 22:36:51.219037,138
2025-07-15 22:36:52.190060,133
2025-07-15 22:36:52.192105,133
2025-07-15 22:36:53.221384,134
2025-07-15 22:36:53.223457,134
2025-07-15 22:36:54.290093,137
2025-07-15 22:36:54.292438,137
2025-07-15 22:36:55.380329,134
2025-07-15 22:36:55.382222,134
2025-07-15 22:36:56.352521,133
2025-07-15 22:36:56.354659,133
2025-07-15 22:36:57.383735,137
2025-07-15 22:36:57.385950,137
2025-07-15 22:36:58.415735,137
2025-07-15 22:36:58.418426,137
2025-07-15 22:36:59.446792,133
2025-07-15 22:36:59.449183,133
2025-07-15 22:37:00.477698,137
2025-07-15 22:37:00.480419,137
2025-07-15 22:37:01.512007,137
2025-07-15 22:37:01.517792,137
2025-07-15 22:37:02.540100,134
2025-07-15 22:37:02.542474,134
2025-07-15 22:37:03.571475,132
2025-07-15 22:37:03.573964,132
2025-07-15 22:37:04.602596,136
2025-07-15 22:37:04.605223,136
2025-07-15 22:37:05.634364,135
2025-07-15 22:37:05.636419,135
2025-07-15 22:37:06.665136,132
2025-07-15 22:37:06.667911,132
2025-07-15 22:37:07.696493,132
2025-07-15 22:37:07.698404,132
2025-07-15 22:37:08.727785,135
2025-07-15 22:37:08.730084,135
2025-07-15 22:37:09.759278,135
2025-07-15 22:37:09.761681,135
2025-07-15 22:37:10.790796,133
2025-07-15 22:37:10.793520,133
2025-07-15 22:37:11.822076,128
2025-07-15 22:37:11.823956,128
2025-07-15 22:37:12.852980,129
2025-07-15 22:37:12.855258,129
2025-07-15 22:37:13.884587,129
2025-07-15 22:37:13.886799,129
2025-07-15 22:37:14.915689,130
2025-07-15 22:37:14.917681,130
2025-07-15 22:37:15.947196,133
2025-07-15 22:37:15.949839,133
2025-07-15 22:37:16.978508,134
2025-07-15 22:37:16.981025,134
2025-07-15 22:37:18.009268,134
2025-07-15 22:37:18.011687,134
2025-07-15 22:37:19.041037,136
2025-07-15 22:37:19.043300,136
2025-07-15 22:37:20.071728,138
2025-07-15 22:37:20.073823,138
2025-07-15 22:37:21.103187,147
2025-07-15 22:37:21.105278,147
2025-07-15 22:37:22.134169,146
2025-07-15 22:37:22.136403,146
2025-07-15 22:37:23.165798,146
2025-07-15 22:37:23.168033,146
2025-07-15 22:37:24.197378,148
2025-07-15 22:37:24.199710,148
2025-07-15 22:37:25.228006,149
2025-07-15 22:37:25.230352,149
2025-07-15 22:37:26.259392,149
2025-07-15 22:37:26.261445,149
2025-07-15 22:37:27.291274,149
2025-07-15 22:37:27.293793,149
2025-07-15 22:37:28.322702,149
2025-07-15 22:37:28.325378,149
2025-07-15 22:37:29.353612,149
2025-07-15 22:37:29.355721,149
2025-07-15 22:37:30.384437,149
2025-07-15 22:37:30.386487,149
2025-07-15 22:37:31.416162,150
2025-07-15 22:37:31.418092,150
2025-07-15 22:37:32.447199,149
2025-07-15 22:37:32.449304,149
2025-07-15 22:37:33.478250,149
2025-07-15 22:37:33.480167,149
2025-07-15 22:37:34.509494,148
2025-07-15 22:37:34.511483,148
2025-07-15 22:37:35.541085,147
2025-07-15 22:37:35.543956,147
2025-07-15 22:37:36.572367,147
2025-07-15 22:37:36.574451,147
2025-07-15 22:37:37.603614,146
2025-07-15 22:37:37.606030,146
2025-07-15 22:37:38.634764,146
2025-07-15 22:37:38.636724,146
2025-07-15 22:37:39.666256,147
2025-07-15 22:37:39.668697,147
2025-07-15 22:37:40.697212,146
2025-07-15 22:37:40.699584,146
2025-07-15 22:37:41.728548,146
2025-07-15 22:37:41.730616,146
2025-07-15 22:37:42.759790,146
2025-07-15 22:37:42.762436,146
2025-07-15 22:37:43.791312,146
2025-07-15 22:37:43.793525,146
2025-07-15 22:37:44.822919,147
2025-07-15 22:37:44.825340,147
2025-07-15 22:37:45.853592,146
2025-07-15 22:37:45.855769,146
2025-07-15 22:37:46.885369,147
2025-07-15 22:37:46.887484,147
2025-07-15 22:37:47.916051,147
2025-07-15 22:37:47.918290,147
2025-07-15 22:37:48.947861,147
2025-07-15 22:37:48.949839,147
2025-07-15 22:37:49.979051,148
2025-07-15 22:37:49.981547,148
2025-07-15 22:37:51.010146,148
2025-07-15 22:37:51.012479,148
2025-07-15 22:37:52.041353,149
2025-07-15 22:37:52.044083,149
2025-07-15 22:37:53.072427,149
2025-07-15 22:37:53.074474,149
2025-07-15 22:37:54.106960,143
2025-07-15 22:37:54.108991,143
2025-07-15 22:37:55.135066,142
2025-07-15 22:37:55.137660,142
2025-07-15 22:37:56.166519,137
2025-07-15 22:37:56.168880,137
2025-07-15 22:37:57.197205,135
2025-07-15 22:37:57.199654,135
2025-07-15 22:37:58.229459,136
2025-07-15 22:37:58.231608,136
2025-07-15 22:37:59.260105,135
2025-07-15 22:37:59.262115,135
2025-07-15 22:38:00.291725,109
2025-07-15 22:38:00.294154,109
2025-07-15 22:38:01.325804,103
2025-07-15 22:38:01.328176,103
2025-07-15 22:38:02.353980,105
2025-07-15 22:38:02.356220,105
2025-07-15 22:38:03.385341,109
2025-07-15 22:38:03.387669,109
2025-07-15 22:38:04.416916,110
2025-07-15 22:38:04.418944,110
2025-07-15 22:38:05.447918,115
2025-07-15 22:38:05.450251,115
2025-07-15 22:38:06.497847,115
2025-07-15 22:38:06.500080,115
2025-07-15 22:38:07.510721,114
2025-07-15 22:38:07.513314,114
2025-07-15 22:38:08.541707,140
2025-07-15 22:38:08.543897,140
2025-07-15 22:38:09.572715,140
2025-07-15 22:38:09.574753,140
2025-07-15 22:38:10.604478,144
2025-07-15 22:38:10.606743,144
2025-07-15 22:38:11.635634,144
2025-07-15 22:38:11.638118,144
2025-07-15 22:38:12.666999,143
2025-07-15 22:38:12.669347,143
2025-07-15 22:38:13.697960,142
2025-07-15 22:38:13.699963,142
2025-07-15 22:38:14.729234,142
2025-07-15 22:38:14.731465,142
2025-07-15 22:38:15.763659,140
2025-07-15 22:38:15.765947,140
2025-07-15 22:38:16.791781,140
2025-07-15 22:38:16.793871,140
2025-07-15 22:38:17.823810,139
2025-07-15 22:38:17.826452,139
2025-07-15 22:38:18.854483,138
2025-07-15 22:38:18.856875,138
2025-07-15 22:38:19.885940,137
2025-07-15 22:38:19.887905,137
2025-07-15 22:38:20.916782,137
2025-07-15 22:38:20.918799,137
2025-07-15 22:38:21.948548,136
2025-07-15 22:38:21.950980,136
2025-07-15 22:38:22.982149,135
2025-07-15 22:38:22.983845,135
2025-07-15 22:38:24.010542,135
2025-07-15 22:38:24.012774,135
2025-07-15 22:38:25.041932,135
2025-07-15 22:38:25.044048,135
2025-07-15 22:38:26.073717,134
2025-07-15 22:38:26.076123,134
2025-07-15 22:38:27.104548,134
2025-07-15 22:38:27.106974,134
2025-07-15 22:38:28.135662,132
2025-07-15 22:38:28.137689,132
2025-07-15 22:38:29.167024,131
2025-07-15 22:38:29.168988,131
2025-07-15 22:38:30.198218,130
2025-07-15 22:38:30.200371,130
2025-07-15 22:38:31.229693,130
2025-07-15 22:38:31.231723,130
2025-07-15 22:38:32.260986,129
2025-07-15 22:38:32.262907,129
2025-07-15 22:38:33.292082,129
2025-07-15 22:38:33.293996,129
2025-07-15 22:38:34.323371,128
2025-07-15 22:38:34.325280,128
2025-07-15 22:38:35.354607,127
2025-07-15 22:38:35.356695,127
2025-07-15 22:38:36.386014,127
2025-07-15 22:38:36.388002,127
2025-07-15 22:38:37.417131,127
2025-07-15 22:38:37.418946,127
2025-07-15 22:38:38.451140,126
2025-07-15 22:38:38.453480,126
2025-07-15 22:38:39.480252,125
2025-07-15 22:38:39.482030,125
2025-07-15 22:38:40.510903,126
2025-07-15 22:38:40.512761,126
2025-07-15 22:38:41.542567,125
2025-07-15 22:38:41.544377,125
2025-07-15 22:38:42.573452,125
2025-07-15 22:38:42.575403,125
2025-07-15 22:38:43.604978,124
2025-07-15 22:38:43.606885,124
2025-07-15 22:38:44.638667,123
2025-07-15 22:38:44.640222,123
2025-07-15 22:38:45.667313,123
2025-07-15 22:38:45.669270,123
2025-07-15 22:38:46.698552,121
2025-07-15 22:38:46.700585,121
2025-07-15 22:38:47.730502,121
2025-07-15 22:38:47.732277,121
2025-07-15 22:38:48.761084,122
2025-07-15 22:38:48.763431,122
2025-07-15 22:38:49.792944,121
2025-07-15 22:38:49.794709,121
2025-07-15 22:38:50.824096,120
2025-07-15 22:38:50.826273,120
2025-07-15 22:38:51.854996,119
2025-07-15 22:38:51.856890,119
2025-07-15 22:38:52.886344,119
2025-07-15 22:38:52.888396,119
2025-07-15 22:38:53.917755,118
2025-07-15 22:38:53.919645,118
2025-07-15 22:38:54.949085,117
2025-07-15 22:38:54.950938,117
2025-07-15 22:38:55.980300,117
2025-07-15 22:38:55.982172,117
2025-07-15 22:38:57.011520,116
2025-07-15 22:38:57.013261,116
2025-07-15 22:38:58.043109,115
2025-07-15 22:38:58.045231,115
2025-07-15 22:38:59.074559,115
2025-07-15 22:38:59.076949,115
2025-07-15 22:39:00.105448,113
2025-07-15 22:39:00.107643,113
2025-07-15 22:39:01.136552,113
2025-07-15 22:39:01.138639,113
2025-07-15 22:39:02.167838,112
2025-07-15 22:39:02.169783,112
2025-07-15 22:39:03.198912,111
2025-07-15 22:39:03.200957,111
2025-07-15 22:39:04.232662,110
2025-07-15 22:39:04.234417,110
2025-07-15 22:39:05.261530,109
2025-07-15 22:39:05.263489,109
2025-07-15 22:39:06.292979,109
2025-07-15 22:39:06.295120,109
2025-07-15 22:39:07.324134,108
2025-07-15 22:39:07.326081,108
2025-07-15 22:39:08.355741,107
2025-07-15 22:39:08.357659,107
2025-07-15 22:39:09.386764,108
2025-07-15 22:39:09.388607,108
2025-07-15 22:39:10.417986,110
2025-07-15 22:39:10.419921,110
2025-07-15 22:39:11.470641,110
2025-07-15 22:39:11.472166,110
