time,x,y,z
2025-07-10 14:48:42.374263,-0.944,0.084,-0.516
2025-07-10 14:48:42.391579,-0.948,0.128,-0.528
2025-07-10 14:48:42.392922,-0.948,0.128,-0.528
2025-07-10 14:48:42.410354,-0.948,0.136,-0.528
2025-07-10 14:48:42.411691,-0.948,0.136,-0.528
2025-07-10 14:48:42.429074,-0.944,0.132,-0.532
2025-07-10 14:48:42.430367,-0.944,0.132,-0.532
2025-07-10 14:48:42.466587,-0.96,0.128,-0.528
2025-07-10 14:48:42.467901,-0.96,0.128,-0.528
2025-07-10 14:48:42.485326,-0.948,0.12,-0.544
2025-07-10 14:48:42.486632,-0.948,0.12,-0.544
2025-07-10 14:48:42.504075,-0.952,0.112,-0.544
2025-07-10 14:48:42.505409,-0.952,0.112,-0.544
2025-07-10 14:48:42.522852,-0.944,0.112,-0.548
2025-07-10 14:48:42.524207,-0.944,0.112,-0.548
2025-07-10 14:48:42.541578,-0.952,0.124,-0.548
2025-07-10 14:48:42.542903,-0.952,0.124,-0.548
2025-07-10 14:48:42.560330,-0.96,0.132,-0.552
2025-07-10 14:48:42.561653,-0.96,0.132,-0.552
2025-07-10 14:48:42.579094,-0.948,0.124,-0.552
2025-07-10 14:48:42.580440,-0.948,0.124,-0.552
2025-07-10 14:48:42.597822,-0.944,0.124,-0.544
2025-07-10 14:48:42.599152,-0.944,0.124,-0.544
2025-07-10 14:48:42.616576,-0.94,0.112,-0.536
2025-07-10 14:48:42.618514,-0.94,0.112,-0.536
2025-07-10 14:48:42.635418,-0.924,0.104,-0.548
2025-07-10 14:48:42.636806,-0.924,0.104,-0.548
2025-07-10 14:48:42.654090,-0.912,0.112,-0.54
2025-07-10 14:48:42.655437,-0.912,0.112,-0.54
2025-07-10 14:48:42.672831,-0.94,0.116,-0.536
2025-07-10 14:48:42.674169,-0.94,0.116,-0.536
2025-07-10 14:48:42.691616,-0.928,0.124,-0.54
2025-07-10 14:48:42.692956,-0.928,0.124,-0.54
2025-07-10 14:48:42.710329,-0.908,0.108,-0.536
2025-07-10 14:48:42.711661,-0.908,0.108,-0.536
2025-07-10 14:48:42.748439,-0.916,0.08,-0.532
2025-07-10 14:48:42.749858,-0.916,0.08,-0.532
2025-07-10 14:48:42.788660,-0.924,0.096,-0.532
2025-07-10 14:48:42.789623,-0.924,0.096,-0.532
2025-07-10 14:48:42.790629,-0.904,0.104,-0.54
2025-07-10 14:48:42.791507,-0.904,0.104,-0.54
2025-07-10 14:48:42.804176,-0.908,0.092,-0.536
2025-07-10 14:48:42.805468,-0.908,0.092,-0.536
